FileName,Station,Session,Date,Time,DateReadable,filename_new,Species,Number_animals,Favorite (y),Notes
MFDC0696.JPG,1_AEP,Session_1,1/31/2021,4:36:41,TRUE,Session 1__2021-01-31__04-36-41(2).JPG,Odocoileus_virginianus,1,n,
MFDC0697.JPG,1_AEP,Session_1,1/31/2021,5:13:29,TRUE,Session 1__2021-01-31__05-13-29(1).JPG,Odocoileus_virginianus,1,n,
MFDC0698.JPG,1_AEP,Session_1,1/31/2021,5:33:48,TRUE,Session 1__2021-01-31__05-33-48(1).JPG,NA,0,n,
MFDC0699.JPG,1_AEP,Session_1,1/31/2021,5:34:19,TRUE,Session 1__2021-01-31__05-34-19(1).JPG,Odocoileus_virginianus,1,n,
MFDC0700.JPG,1_AEP,Session_1,1/31/2021,5:34:22,TRUE,Session 1__2021-01-31__05-34-22(2).JPG,Odocoileus_virginianus,1,n,
MFDC0701.JPG,1_AEP,Session_1,1/31/2021,5:34:23,TRUE,Session 1__2021-01-31__05-34-23(3).JPG,Odocoileus_virginianus,1,n,
MFDC0702.JPG,1_AEP,Session_1,1/31/2021,5:34:53,TRUE,Session 1__2021-01-31__05-34-53(4).JPG,Odocoileus_virginianus,1,n,
MFDC0703.JPG,1_AEP,Session_1,1/31/2021,5:34:55,TRUE,Session 1__2021-01-31__05-34-55(5).JPG,Odocoileus_virginianus,1,n,
MFDC0704.JPG,1_AEP,Session_1,1/31/2021,5:34:57,TRUE,Session 1__2021-01-31__05-34-57(6).JPG,Odocoileus_virginianus,1,n,
MFDC0705.JPG,1_AEP,Session_1,1/31/2021,5:35:29,TRUE,Session 1__2021-01-31__05-35-29(1).JPG,Odocoileus_virginianus,1,n,
MFDC0706.JPG,1_AEP,Session_1,1/31/2021,5:35:32,TRUE,Session 1__2021-01-31__05-35-32(2).JPG,Odocoileus_virginianus,1,n,
MFDC0707.JPG,1_AEP,Session_1,1/31/2021,5:35:32,TRUE,Session 1__2021-01-31__05-35-32(3).JPG,Odocoileus_virginianus,1,n,
MFDC0708.JPG,1_AEP,Session_1,1/31/2021,5:36:04,TRUE,Session 1__2021-01-31__05-36-04(1).JPG,Odocoileus_virginianus,1,n,
MFDC0709.JPG,1_AEP,Session_1,1/31/2021,5:36:06,TRUE,Session 1__2021-01-31__05-36-06(2).JPG,Odocoileus_virginianus,1,n,
MFDC0710.JPG,1_AEP,Session_1,1/31/2021,5:36:40,TRUE,Session 1__2021-01-31__05-36-40(3).JPG,NA,0,n,
MFDC0711.JPG,1_AEP,Session_1,1/31/2021,5:36:42,TRUE,Session 1__2021-01-31__05-36-42(4).JPG,NA,0,n,
MFDC0712.JPG,1_AEP,Session_1,2/1/2021,0:54:09,TRUE,Session 1__2021-02-01__00-54-09(1).JPG,Odocoileus_virginianus,1,n,
MFDC0713.JPG,1_AEP,Session_1,2/1/2021,0:54:12,TRUE,Session 1__2021-02-01__00-54-12(2).JPG,NA,0,n,
MFDC0714.JPG,1_AEP,Session_1,2/1/2021,22:46:05,TRUE,Session 1__2021-02-01__22-46-05(1).JPG,Odocoileus_virginianus,2,n,
MFDC0715.JPG,1_AEP,Session_1,2/1/2021,22:46:07,TRUE,Session 1__2021-02-01__22-46-07(2).JPG,Odocoileus_virginianus,2,n,
MFDC0716.JPG,1_AEP,Session_1,2/1/2021,22:46:09,TRUE,Session 1__2021-02-01__22-46-09(3).JPG,Odocoileus_virginianus,2,n,
MFDC0717.JPG,1_AEP,Session_1,2/2/2021,14:20:09,TRUE,Session 1__2021-02-02__14-20-09(1).JPG,NA,0,n,
MFDC0718.JPG,1_AEP,Session_1,2/3/2021,23:22:44,TRUE,Session 1__2021-02-03__23-22-44(1).JPG,NA,0,n,
MFDC0719.JPG,1_AEP,Session_1,2/4/2021,2:04:06,TRUE,Session 1__2021-02-04__02-04-06(1).JPG,Canis_latrans,1,n,
MFDC0720.JPG,1_AEP,Session_1,2/4/2021,2:04:47,TRUE,Session 1__2021-02-04__02-04-47(2).JPG,Canis_latrans,1,n,
MFDC0721.JPG,1_AEP,Session_1,2/4/2021,2:05:18,TRUE,Session 1__2021-02-04__02-05-18(1).JPG,Canis_latrans,1,n,
MFDC0722.JPG,1_AEP,Session_1,2/4/2021,2:05:20,TRUE,Session 1__2021-02-04__02-05-20(2).JPG,Canis_latrans,1,n,
MFDC0723.JPG,1_AEP,Session_1,2/4/2021,2:05:21,TRUE,Session 1__2021-02-04__02-05-21(3).JPG,Canis_latrans,1,n,
MFDC0724.JPG,1_AEP,Session_1,2/5/2021,12:51:23,TRUE,Session 1__2021-02-05__12-51-23(1).JPG,NA,0,n,
MFDC0725.JPG,1_AEP,Session_1,2/6/2021,4:54:19,TRUE,Session 1__2021-02-06__04-54-19(1).JPG,Odocoileus_virginianus,1,n,
MFDC0726.JPG,1_AEP,Session_1,2/6/2021,4:54:22,TRUE,Session 1__2021-02-06__04-54-22(2).JPG,Odocoileus_virginianus,1,n,
MFDC0729.JPG,1_AEP,Session_1,2/6/2021,14:18:48,TRUE,Session 1__2021-02-06__14-18-48(1).JPG,Homo_sapiens,1,n,
MFDC0731.JPG,1_AEP,Session_1,2/6/2021,14:19:20,TRUE,Session 1__2021-02-06__14-19-20(1).JPG,Homo_sapiens,1,n,
MFDC0733.JPG,1_AEP,Session_2,2/6/2021,14:22:34,TRUE,Session 2__2021-02-06__14-22-34(1).JPG,Canis_familiaris,2,n,
MFDC0734.JPG,1_AEP,Session_2,2/6/2021,14:22:36,TRUE,Session 2__2021-02-06__14-22-36(2).JPG,Canis_familiaris,2,n,
MFDC0735.JPG,1_AEP,Session_2,2/6/2021,14:22:38,TRUE,Session 2__2021-02-06__14-22-38(3).JPG,Canis_familiaris,2,n,
MFDC0736.JPG,1_AEP,Session_2,2/7/2021,3:27:29,TRUE,Session 2__2021-02-07__03-27-29(1).JPG,NA,0,n,
MFDC0737.JPG,1_AEP,Session_2,2/7/2021,20:07:02,TRUE,Session 2__2021-02-07__20-07-02(1).JPG,NA,0,n,
MFDC0738.JPG,1_AEP,Session_2,2/8/2021,19:03:53,TRUE,Session 2__2021-02-08__19-03-53(1).JPG,NA,0,n,
MFDC0739.JPG,1_AEP,Session_2,2/9/2021,18:09:52,TRUE,Session 2__2021-02-09__18-09-52(1).JPG,NA,0,n,
MFDC0740.JPG,1_AEP,Session_2,2/9/2021,18:42:22,TRUE,Session 2__2021-02-09__18-42-22(1).JPG,Odocoileus_virginianus,1,n,
MFDC0741.JPG,1_AEP,Session_2,2/9/2021,18:42:24,TRUE,Session 2__2021-02-09__18-42-24(2).JPG,Odocoileus_virginianus,1,n,
MFDC0742.JPG,1_AEP,Session_2,2/9/2021,18:42:26,TRUE,Session 2__2021-02-09__18-42-26(3).JPG,Odocoileus_virginianus,1,n,
MFDC0743.JPG,1_AEP,Session_2,2/11/2021,16:58:07,TRUE,Session 2__2021-02-11__16-58-07(1).JPG,Odocoileus_virginianus,1,n,
MFDC0744.JPG,1_AEP,Session_2,2/11/2021,16:58:51,TRUE,Session 2__2021-02-11__16-58-51(2).JPG,Odocoileus_virginianus,2,n,
MFDC0745.JPG,1_AEP,Session_2,2/11/2021,16:58:52,TRUE,Session 2__2021-02-11__16-58-52(3).JPG,Odocoileus_virginianus,2,n,
MFDC0746.JPG,1_AEP,Session_2,2/11/2021,16:58:55,TRUE,Session 2__2021-02-11__16-58-55(4).JPG,Odocoileus_virginianus,2,n,
MFDC0747.JPG,1_AEP,Session_2,2/11/2021,16:59:32,TRUE,Session 2__2021-02-11__16-59-32(1).JPG,Odocoileus_virginianus,2,n,
MFDC0748.JPG,1_AEP,Session_2,2/11/2021,17:00:32,TRUE,Session 2__2021-02-11__17-00-32(1).JPG,Odocoileus_virginianus,1,n,
MFDC0749.JPG,1_AEP,Session_2,2/11/2021,17:00:35,TRUE,Session 2__2021-02-11__17-00-35(2).JPG,Odocoileus_virginianus,1,n,
MFDC0750.JPG,1_AEP,Session_2,2/13/2021,17:39:43,TRUE,Session 2__2021-02-13__17-39-43(1).JPG,Odocoileus_virginianus,1,n,
MFDC0751.JPG,1_AEP,Session_2,2/13/2021,17:39:46,TRUE,Session 2__2021-02-13__17-39-46(2).JPG,Odocoileus_virginianus,1,n,
MFDC0752.JPG,1_AEP,Session_2,2/13/2021,17:39:47,TRUE,Session 2__2021-02-13__17-39-47(3).JPG,Odocoileus_virginianus,2,n,
MFDC0753.JPG,1_AEP,Session_2,2/13/2021,17:40:16,TRUE,Session 2__2021-02-13__17-40-16(1).JPG,Odocoileus_virginianus,1,n,
MFDC0754.JPG,1_AEP,Session_2,2/13/2021,17:40:19,TRUE,Session 2__2021-02-13__17-40-19(2).JPG,Odocoileus_virginianus,1,n,
MFDC0755.JPG,1_AEP,Session_2,2/14/2021,4:39:55,TRUE,Session 2__2021-02-14__04-39-55(1).JPG,Odocoileus_virginianus,1,n,
MFDC0756.JPG,1_AEP,Session_2,2/14/2021,4:41:10,TRUE,Session 2__2021-02-14__04-41-10(1).JPG,Odocoileus_virginianus,1,n,
